username,date,time,tweet,likes,replies,retweets,retweet,hashtags
JeffersonAlumni,2018-04-17,18:41:55,"Congratulations, @DrNickTJU! #JeffersonAlumni  https://twitter.com/docsavagetju/status/986388304282177536 …",11,1,3,True,#JeffersonAlumni
JeffersonAlumni,2018-04-17,15:20:19,#JeffersonAlumni would like to say THANK YOU to all of our volunteers! #NationalVolunteerWeek2018 pic.twitter.com/rpDtfAynl5,2,0,1,True,"#JeffersonAlumni,#NationalVolunteerWeek2018"
JeffersonAlumni,2018-04-16,13:55:08,"It is #MedicalHistoryMonday! You've heard it on Grey's Anatomy when there's an emergency. ""Code Blue"" was created at Jefferson by a faculty member. Learn more Jefferson Firsts on 5/17 in Doylestown with #JeffersonAlumni!  http://www.cvent.com/d/pgq9k7  pic.twitter.com/wzzfKkAE3o",6,0,3,True,"#MedicalHistoryMonday,#JeffersonAlumni"
JeffersonAlumni,2018-04-13,13:14:30,"""No matter how much things change, I know we always can count on our alumni family."" - @elizabeth_dale, Executive Vice President andChief Advancement Officer, OIA.  Read more about ""The Difference Alumni Make"" -  https://giving.jefferson.edu/giving/news/skmc-bulletin/2018/03/the-difference-alumni-make.html … pic.twitter.com/P4jxcu8dNi",0,0,0,True,
JeffersonAlumni,2018-04-13,12:02:51,Soon we will have many more #JeffersonAlumni joining our list of graduates! #Classof2018 https://twitter.com/JeffersonUniv/status/984780895616946176 …,3,0,1,True,"#JeffersonAlumni,#Classof2018"
JeffInnovation,2018-04-12,18:30:14,"We're just 24 hours away from the #JeffDanceParty! Only Jefferson Innovation delivers a concert, fundraiser, silent auction, VIP experience and dance party all in one! Get your tickets now!  http://bit.ly/jeffdanceparty2018 … pic.twitter.com/aEcSGF6kBp",5,0,2,True,#JeffDanceParty
JeffersonAlumni,2018-04-12,14:12:08,"#TBT The year @JeffersonUniv was officially established as a university (1969), was the same year a video game was first played on a television set. On 4/29 #JeffersonAlumni can explore ""Game Masters: The Exhibition"" at the @TheFranklin. More info @  http://cvent.com/d/3gqmtj  pic.twitter.com/ZHbKr3SyKP",4,0,1,True,"#TBT,#JeffersonAlumni"
JeffersonAlumni,2018-04-11,12:58:03,".@JeffersonUniv College of Biomedical Sciences Alumni Day is around the corner! Join friends and fellow classmates on Friday, April 20, 2018. Register at  http://www.cvent.com/d/1tqyqd  . #JeffersonAlumni pic.twitter.com/cXVBzPZflu",3,0,1,True,#JeffersonAlumni
JeffersonAlumni,2018-04-10,12:43:49,Registration is open for #JeffersonAlumni's newest webinar - The Power of Sleep.  http://www.cvent.com/d/fgqmj1  pic.twitter.com/jiMjMDylGG,0,0,0,True,#JeffersonAlumni
JeffersonAlumni,2018-04-09,13:03:17,"It is #MedicalHistoryMonday! William Williams Keen, MD '1862 was America's first brain surgeon. He also co-wrote the first compiled ""American Text-Book of Surgery."" pic.twitter.com/1NqAfhJ021",1,0,0,True,#MedicalHistoryMonday
JeffersonAlumni,2018-04-09,08:05:00,This Friday is the big night! The 3rd annual #JeffDanceParty will take place at @JeffersonUniv Alumni Hall. Don't miss out on this spectacular event! For more information visit  https://www.eventbrite.com/e/jefferson-innovation-dance-party-2018-tickets-44110783541 …. https://twitter.com/JeffInnovation/status/978300131295596544 …,3,0,1,True,#JeffDanceParty
