username,date,time,tweet,likes,replies,retweets,retweet,hashtags
DukeSci_Soc,2018-07-11,10:05:10,Study suggests experiences while young causes brain to experience changes to the #genome https://www.scientificamerican.com/article/early-life-experience-its-in-your-dna/ …,5,0,2,True,#genome
Nancy__Lauer,2018-07-11,09:40:25,We blinked and we are in our last week of Duke in Australia! Today we saw an amazing strangler fig that's as tall as a 5 story building. It's a beautiful 🌏.   @DukeGlobalEd pic.twitter.com/KSCCZiXHvb,26,0,2,True,
DukeAlumni,2018-07-11,10:05:15,"Marine expert Sylvia Earle AM’56, PhD’66 is on a mission to save the oceans -- and even at 82-years-old, she’s not letting anything stop her.  http://ow.ly/VRsa30kToH4  pic.twitter.com/xIn5nvp9FD",16,0,2,True,
DukeU,2018-07-11,09:24:53,"LISTEN: @DukeSanford's Bruce Jentleson on ""Global Summitry.""  https://buff.ly/2JaOlJn  pic.twitter.com/9hQiNSXXrM",1,0,1,True,
CheddarU,2018-07-10,15:56:33,Can college students now scan their student IDs through their phones? @Apple @Blackboard #college #applewatch #apple @DukeU @JohnsHopkins @TempleUniv pic.twitter.com/G65rhqt6gR,9,1,5,True,"#college,#applewatch,#apple"
DukeStateGovRel,2018-07-10,18:15:13,⁦@DukeU⁩ teams with ⁦⁦@Microsoft⁩ to open a medical research hub in Durham. Another great example of the benefits world class research universities deliver to the economy and people of NC. ⁦@jasonsaine⁩ ⁦@JasonSaine97th⁩ #ncpol http://www.dukechronicle.com/article/2018/07/microsoft-duke-collaboration-research …,18,0,9,True,#ncpol
DukeinDC,2018-07-10,18:35:39,.@SenCapito thank you for talking with @DukeU President Price about everything happening at your alma mater pic.twitter.com/L4PNtz6DWd,7,1,4,True,
DukeU,2018-07-11,09:01:06,President Price is currently on a two-day visit to the @DukeinDC offices meeting with students and staff. pic.twitter.com/5MqXe1o18V,5,0,1,True,
DukeEnvironment,2018-07-10,14:07:49,"New research led by @DukeU + @jrblasz, which looked at 64 stormwater retention ponds in eight different cities and ecoregions across the nation, found the ponds are not a significant source of climate-warming nitrous oxide emissions:  https://nicholas.duke.edu/about/news/stormwater-ponds-not-major-source-climate-warming-n2o-emissions … pic.twitter.com/JtjexInbrA",2,0,4,True,
DukeAAAS,2018-07-11,08:05:55,"@jhfcduke A @WorkingatDuke Profile of popular #podcasts produced at @DukeU highlights @LeftOfBlack, the long-running collaboration between @DukeAAAS's @NewBlackMan & @JHFCDuke  https://today.duke.edu/2018/07/thought-provoking-soundtrack … @Duke_CORE",16,0,7,True,#podcasts
DukeU,2018-07-11,05:51:05,.@DukeEngineering at Beaufort  https://buff.ly/2MTo6ct  pic.twitter.com/tFdo8jc8i5,13,0,1,True,
dukeresearch,2018-07-10,15:31:41,"@CindyVanDover Duke deep-sea researchers, including @cindyvandover helping guide future deep sea mining for valuable minerals. https://twitter.com/sciencemagazine/status/1016743859391483904 …",5,0,5,True,
DukeU,2018-07-10,14:22:05,A strategy for making 'no-mining zones' in the deep sea.  https://buff.ly/2N78JNF  pic.twitter.com/8mc55eDYvC,12,0,6,True,
DukeinDC,2018-07-10,13:11:45,Thank you ⁦@SenatorBurr⁩ and ⁦@SenThomTillis⁩ for meeting with ⁦@DukeU⁩ President Price today pic.twitter.com/Y0xRNhH1KE,24,1,4,True,
DukeU,2018-07-10,12:13:03,Dying organs restored to life in novel experiments on infant and show future promise in adults says Duke surgeon.  https://buff.ly/2ujxRco  pic.twitter.com/2zsupW2dXU,4,1,1,True,
DukeU,2018-07-10,11:20:51,.@DukeIM's Dr. Philip Barr on the benefits of #ForestBathing to reduce stress.  https://buff.ly/2KV6Fv3  pic.twitter.com/OmaXQJt5My,4,0,1,True,#ForestBathing
