username,date,time,tweet,likes,replies,retweets,retweet,hashtags
wildernessmd,2017-09-09,16:17:00,Fantastic looking #SAR #mountainrescue conf. sponsored by Colorado Search and Rescue Board & @fflco. C U there  https://www.coloradosarboard.org/FFL-CSRBSARConference.shtml … #ems,7,0,2,True,"#SAR,#mountainrescue,#ems"
COwildernessMED,2017-09-09,11:51:09,A new podcast about EM in rural settings!  Excited to see someone taking about providing high quality care in... http://fb.me/40uc9FYiX ,1,0,0,True,
JayLemery,2017-09-06,13:35:33,Who in #medicine leading on #climatechange?Vulnerable+disaster= sounds like #emergencymedicine to me!@emresidents@SAEMonline@ACEPNow,4,0,4,True,"#medicine,#climatechange,#emergencymedicine"
COwildernessMED,2017-09-06,10:28:46,"Do you want to be a backcountry ski/board expert, leading others to majestic powder stashes and breathtaking...  http://fb.me/45G9pw2WT ",0,0,0,True,
COwildernessMED,2017-09-06,10:26:25,"Do you want to be a backcountry ski/board expert, leading others to majestic powder stashes and breathtaking...  http://fb.me/1fFF46hkW ",2,0,1,True,
COwildernessMED,2017-09-01,10:52:53,Don't miss out on our early bird $150 discount for our December Pre-Med Costa Rica course!... http://fb.me/1I4j1aKE1 ,2,0,1,True,
COwildernessMED,2017-08-26,08:18:09,#mountaineering #wildmed good read http://www.postindependent.com/news/prepare-for-the-peak-14ers-can-lead-to-tragedy-as-this-year-demonstrates/ …,2,0,0,True,"#mountaineering,#wildmed"
COwildernessMED,2017-08-18,21:37:37,#mountainrescue #wildmed  http://www.denverpost.com/2017/08/18/colorado-busiest-search-rescue-teams/ … @wildernessmd,7,0,2,True,"#mountainrescue,#wildmed"
MedCrisis,2017-08-18,16:30:42,"BBC #Astronauts looks great, I'll watch with wistful sighs & tears of crushed dreams.So, who wants to know about cardiac arrest in space? pic.twitter.com/l43dOdiURk",66,9,33,True,#Astronauts
COwildernessMED,2017-08-16,12:19:33,"On a hike in Golden, CO yesterday the students had to assess a medical scenario in a wilderness environment! #wildernessmedicine #cupremed pic.twitter.com/MRwpZ9b1xf",7,0,1,True,"#wildernessmedicine,#cupremed"
COwildernessMED,2017-08-16,11:56:41,Our students went on a hike yesterday at Camp Granite Lake! They had to take what they learned and put it into...  http://fb.me/7dpRJw2Gr ,1,0,0,True,
COwildernessMED,2017-08-12,14:26:09,CPR & cardiac dissections! Students have learned so much this week! Tomorrow they will go up to camp to learn about wilderness medicine! pic.twitter.com/CkKrACJd22,5,0,0,True,
COwildernessMED,2017-08-12,14:15:24,CPR & cardiac dissections! It has been an eventful week learning about medicine! Now the students are ready to...  http://fb.me/8NDRg1wOY ,1,0,0,True,
COwildernessMED,2017-08-10,17:16:51,Dr. Jay Lemery taught the students how to suture today. Our students did a great job! #emergencymedicine #wildernessmedicine #premed pic.twitter.com/7Wh4aK5qcy,9,1,0,True,"#emergencymedicine,#wildernessmedicine,#premed"
COwildernessMED,2017-08-09,17:07:55,Our students learned how to use an ultrasound machine today! #emergencymedicine #wildernessmedicine pic.twitter.com/W9V3m8qzQn,6,0,1,True,"#emergencymedicine,#wildernessmedicine"
COwildernessMED,2017-08-09,16:39:53,Thank you Dr. Vaughn Brown for a great lecture over ultrasound! Students received hands on experience with the ultrasound machines today!,4,0,0,True,
COwildernessMED,2017-08-08,20:15:34,Check out our Pre-Med students applying what they learned today by making splints! #wildernessmedicine #emergencymedicine,1,0,1,True,"#wildernessmedicine,#emergencymedicine"
